file,time_s,higacc_x_g,higacc_y_g,higacc_z_g,higacc_mag_g,inacc_x_ms,inacc_y_ms,inacc_z_ms,inacc_mag_ms,rot_x_degs,rot_y_degs,rot_z_degs,rot_mag_degs,pressure_kpa,treatment,concentric_pump_region,passage_type,leading_type,other_type
B309-0609150616,83.978,0,0,0,0,-6.209,-1.621,2.573,-2.896270833,-251.74,-8.66,57.24,258.3107446,110.416,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9785,0,0,0,0,-6.0905,-1.37825,2.3035,-3.154184831,-251.605,-9.02,58.205,258.4071563,110.3245,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.979,0,0,0,0,-5.972,-1.1355,2.034,-3.399750375,-251.47,-9.38,59.17,258.5077063,110.233,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9795,0,0,0,0,-5.8535,-0.89275,1.7645,-3.631494917,-251.335,-9.74,60.135,258.6123896,110.1415,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.98,0,0,0,0,-5.735,-0.65,1.495,-3.847806612,-251.2,-10.1,61.1,258.7212013,110.05,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9805,0,0,0,0,-5.103,-0.86525,1.181,-4.501136886,-251.165,-8.885,63.05,259.1102139,109.9455,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.981,0,0,0,0,-4.471,-1.0805,0.867,-5.12929383,-251.13,-7.67,65,259.5189893,109.841,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9815,0,0,0,0,-3.839,-1.29575,0.553,-5.720660437,-251.095,-6.455,66.95,259.9474342,109.7365,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.982,0,0,0,0,-3.207,-1.511,0.239,-6.256819594,-251.06,-5.24,68.9,260.3954516,109.632,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9825,0,0,0,0,-2.575,-1.72625,-0.075,-6.709001925,-251.025,-4.025,70.85,260.8629405,109.5275,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.983,1,-1.4,-0.9,1.9,-1.943,-1.9415,-0.389,-7.035834855,-250.99,-2.81,72.8,261.3497966,109.423,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9835,0.2,-2.4,-0.7,2.5,-1.311,-2.15675,-0.703,-7.189980809,-250.955,-1.595,74.75,261.8559118,109.3185,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.984,1,-3.4,-0.9,3.7,-0.679,-2.372,-1.017,-7.141346032,-250.92,-0.38,76.7,262.3811746,109.214,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9845,1.4,-2.6,-1.7,3.4,-0.047,-2.58725,-1.331,-6.900080317,-250.885,0.835,78.65,262.9254703,109.1095,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.985,0.1,-1,-1.1,1.5,0.585,-2.8025,-1.645,-6.508143515,-250.85,2.05,80.6,263.488681,109.005,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9855,2,-2.2,-0.9,3.1,1.217,-3.01775,-1.959,-6.011897176,-250.815,3.265,82.55,264.0706855,108.9005,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.986,0.3,-0.8,-1.7,1.9,1.849,-3.233,-2.273,-5.446787995,-250.78,4.48,84.5,264.67136,108.796,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9865,1.2,-2,-2.3,3.3,2.481,-3.44825,-2.587,-4.836233011,-250.745,5.695,86.45,265.2905776,108.6915,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.987,0.3,-0.1,-0.9,1,3.113,-3.6635,-2.901,-4.195037645,-250.71,6.91,88.4,265.9282087,108.587,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9875,0.8,-0.6,-1.5,1.8,3.745,-3.87875,-3.215,-3.532584006,-250.675,8.125,90.35,266.5841213,108.4825,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.988,-0.3,-1.4,-0.7,1.6,4.377,-4.094,-3.529,-2.854943854,-250.64,9.34,92.3,267.2581808,108.378,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9885,-0.4,-2,-0.2,2,5.009,-4.30925,-3.843,-2.166155054,-250.605,10.555,94.25,267.9502501,108.2735,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.989,-0.9,-1.4,-2.7,3.2,5.641,-4.5245,-4.157,-1.468979064,-250.57,11.77,96.2,268.6601902,108.169,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9895,0.4,-2.4,-0.9,2.6,6.273,-4.73975,-4.471,-0.765355172,-250.535,12.985,98.15,269.3878597,108.0645,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.99,0.7,-2.2,-0.3,2.3,6.905,-4.955,-4.785,-0.056678771,-250.5,14.2,100.1,270.1331153,107.96,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9905,0.6,-1.2,-2.1,2.5,7.163,-5.565,-4.5465,0.336351869,-250.2,16.29,99.93,269.9100017,107.9685,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.991,-0.3,-1.2,-1.9,2.3,7.421,-6.175,-4.308,0.761694755,-249.9,18.38,99.76,269.7033407,107.977,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9915,1,-1.4,-0.4,1.8,7.679,-6.785,-4.0695,1.215610924,-249.6,20.47,99.59,269.5131704,107.9855,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.992,0.7,-2,-0.3,2.1,7.937,-7.395,-3.831,1.694718814,-249.3,22.56,99.42,269.3395255,107.994,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9925,0.4,-1.2,0,1.3,8.195,-8.005,-3.5925,2.196002926,-249,24.65,99.25,269.1824381,108.0025,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.993,0.7,-1.6,-0.5,1.8,8.453,-8.615,-3.354,2.716801268,-248.7,26.74,99.08,269.0419373,108.011,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9935,1.6,-2.2,-1.1,2.9,8.711,-9.225,-3.1155,3.254780375,-248.4,28.83,98.91,268.9180489,108.0195,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.994,0.3,-1.4,-0.5,1.5,8.969,-9.835,-2.877,3.807904207,-248.1,30.92,98.74,268.8107959,108.028,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9945,0.2,-0.6,0,0.6,9.227,-10.445,-2.6385,4.374401159,-247.8,33.01,98.57,268.7201983,108.0365,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.995,1.2,-2.8,0.3,3.1,9.485,-11.055,-2.4,4.952731793,-247.5,35.1,98.4,268.646273,108.045,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9955,0.8,-1.6,-0.9,2,9.743,-11.665,-2.1615,5.541558756,-247.2,37.19,98.23,268.5890337,108.0535,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.996,-0.1,-0.8,-0.7,1.1,10.001,-12.275,-1.923,6.13971959,-246.9,39.28,98.06,268.548491,108.062,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9965,0,-2.2,-0.9,2.4,10.259,-12.885,-1.6845,6.746202652,-246.6,41.37,97.89,268.5246525,108.0705,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.997,0.3,-1.6,0.5,1.7,10.517,-13.495,-1.446,7.360126092,-246.3,43.46,97.72,268.5175227,108.079,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9975,0.2,-1.2,-2.3,2.6,10.775,-14.105,-1.2075,7.980719666,-246,45.55,97.55,268.5271029,108.0875,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.998,-1.1,-2,-0.9,2.5,11.033,-14.715,-0.969,8.607309114,-245.7,47.64,97.38,268.5533913,108.096,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9985,-1.2,-0.8,-1.3,1.9,11.291,-15.325,-0.7305,9.239302776,-245.4,49.73,97.21,268.5963831,108.1045,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.999,-0.3,-0.3,-2.1,2.1,11.549,-15.935,-0.492,9.876180178,-245.1,51.82,97.04,268.6560701,108.113,400_model,3,Leading edge strike,Direct,
B309-0609150616,83.9995,0.2,-1.8,0,1.8,11.807,-16.545,-0.2535,10.51748229,-244.8,53.91,96.87,268.7324413,108.1215,400_model,3,Leading edge strike,Direct,
B309-0609150616,84,-0.1,-2.2,0.7,2.3,12.065,-17.155,-0.015,11.16280322,-244.5,56,96.7,268.8254824,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0005,-0.2,-1,-2.3,2.5,11.67025,-17.29675,0.3345,11.05825785,-243.885,56.035,94.35,267.4354818,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.001,-1.1,-1,-0.5,1.6,11.2755,-17.4385,0.684,10.96753687,-243.27,56.07,92,266.0604025,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0015,0.8,-1.2,-1.1,1.8,10.88075,-17.58025,1.0335,10.89082203,-242.655,56.105,89.65,264.700477,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.002,-0.1,-2.2,0.3,2.2,10.486,-17.722,1.383,10.82826953,-242.04,56.14,87.3,263.3559401,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0025,-1.9,-0.4,-2.7,3.3,10.09125,-17.86375,1.7325,10.78000842,-241.425,56.175,84.95,262.0270287,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.003,-1.5,-1.4,-0.7,2.2,9.6965,-18.0055,2.082,10.74613939,-240.81,56.21,82.6,260.7139816,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0035,-1,-3.7,-2.1,4.4,9.30175,-18.14725,2.4315,10.72673362,-240.195,56.245,80.25,259.4170398,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.004,-0.9,-3.6,-1.3,3.9,8.907,-18.289,2.781,10.72183214,-239.58,56.28,77.9,258.1364461,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0045,-1.4,0,-1.9,2.4,8.51225,-18.43075,3.1305,10.73144532,-238.965,56.315,75.55,256.8724449,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.005,-0.3,-2.6,0.3,2.6,8.1175,-18.5725,3.48,10.75555281,-238.35,56.35,73.2,255.6252824,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0055,-1.4,-1.6,-1.1,2.4,7.72275,-18.71425,3.8295,10.79410374,-237.735,56.385,70.85,254.3952062,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.006,-0.3,-1.2,-1.9,2.3,7.328,-18.856,4.179,10.84701723,-237.12,56.42,68.5,253.1824654,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0065,0.2,-2,-0.7,2.1,6.93325,-18.99775,4.5285,10.91418329,-236.505,56.455,66.15,251.9873103,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.007,-1.1,-1,-0.5,1.6,6.5385,-19.1395,4.878,10.99546386,-235.89,56.49,63.8,250.8099922,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0075,-1,0.6,-0.5,1.3,6.14375,-19.28125,5.2275,11.09069429,-235.275,56.525,61.45,249.6507636,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.008,-1.3,-2.8,-0.9,3.2,5.749,-19.423,5.577,11.19968489,-234.66,56.56,59.1,248.5098775,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0085,-1.8,-2.4,-0.4,3,5.35425,-19.56475,5.9265,11.32222274,-234.045,56.595,56.75,247.3875877,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.009,-0.7,-1.2,-0.7,1.6,4.9595,-19.7065,6.276,11.45807369,-233.43,56.63,54.4,246.2841485,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0095,-0.4,-0.2,-0.4,0.6,4.56475,-19.84825,6.6255,11.6069844,-232.815,56.665,52.05,245.1998143,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.01,-0.5,-2.4,0.5,2.5,4.17,-19.99,6.975,11.76868451,-232.2,56.7,49.7,244.1348398,108.13,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0105,-0.6,-2.2,-2.1,3.1,3.7835,-19.84075,7.06275,11.58749215,-231.585,55.5,48.155,242.9624791,108.271,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.011,-1.9,-2.6,-1.5,3.6,3.397,-19.6915,7.1505,11.41320502,-230.97,54.3,46.61,241.8018259,108.412,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0115,-0.2,-1.2,-2.5,2.8,3.0105,-19.54225,7.23825,11.24599459,-230.355,53.1,45.065,240.6530495,108.553,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.012,-1.1,-1.2,-2.1,2.7,2.624,-19.393,7.326,11.08603075,-229.74,51.9,43.52,239.5163209,108.694,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0125,-1.2,-1.2,-0.4,1.7,2.2375,-19.24375,7.41375,10.93348113,-229.125,50.7,41.975,238.3918125,108.835,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.013,-2.1,-2,-1.3,3.2,1.851,-19.0945,7.5015,10.78851047,-228.51,49.5,40.43,237.2796978,108.976,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0135,-1,-1,-0.7,1.6,1.4645,-18.94525,7.58925,10.65127986,-227.895,48.3,38.885,236.1801521,109.117,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.014,-2.1,-1,-0.5,2.4,1.078,-18.796,7.677,10.52194602,-227.28,47.1,37.34,235.0933517,109.258,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0145,-1.8,-1.6,1,2.6,0.6915,-18.64675,7.76475,10.40066056,-226.665,45.9,35.795,234.0194741,109.399,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.015,-1.5,-0.6,0.1,1.6,0.305,-18.4975,7.8525,10.28756919,-226.05,44.7,34.25,232.9586981,109.54,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0155,-0.6,-1.8,-1.3,2.3,-0.0815,-18.34825,7.94025,10.18281097,-225.435,43.5,32.705,231.9112034,109.681,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.016,-2.3,-1.6,-0.5,2.8,-0.468,-18.199,8.028,10.08651751,-224.82,42.3,31.16,230.8771708,109.822,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0165,-1,-1.4,-0.2,1.7,-0.8545,-18.04975,8.11575,9.998812266,-224.205,41.1,29.615,229.856782,109.963,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.017,-0.9,-2,-1.1,2.5,-1.241,-17.9005,8.2035,9.919809768,-223.59,39.9,28.07,228.8502196,110.104,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0175,-1.8,-2.2,0.6,2.9,-1.6275,-17.75125,8.29125,9.849614935,-222.975,38.7,26.525,227.8576666,110.245,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.018,-3.1,-0.6,-0.3,3.2,-2.014,-17.602,8.379,9.788322403,-222.36,37.5,24.98,226.8793071,110.386,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0185,-2.3,-1.2,-0.9,2.7,-2.4005,-17.45275,8.46675,9.736015921,-221.745,36.3,23.435,225.9153254,110.527,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.019,-2.7,-1,0.1,2.9,-2.787,-17.3035,8.5545,9.692767791,-221.13,35.1,21.89,224.9659063,110.668,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0195,-1,-2.4,-0.5,2.6,-3.1735,-17.15425,8.64225,9.65863838,-220.515,33.9,20.345,224.031235,110.809,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.02,-2.5,-2,-0.7,3.3,-3.56,-17.005,8.73,9.633675707,-219.9,32.7,18.8,223.1114968,110.95,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0205,0.2,-0.8,-0.9,1.2,-3.869,-16.969,8.7665,9.677627979,-219.38,31.705,18.09,222.396132,111.054,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.021,-3.2,-1.4,0.9,3.6,-4.178,-16.933,8.803,9.726503833,-218.86,30.71,17.38,221.6864184,111.158,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0215,-2.9,-2.4,-0.2,3.8,-4.487,-16.897,8.8395,9.780266416,-218.34,29.715,16.67,220.9824104,111.262,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.022,-1.5,-3.6,1.2,4.1,-4.796,-16.861,8.876,9.838875617,-217.82,28.72,15.96,220.2841628,111.366,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0225,-3.1,-1.6,1.2,3.7,-5.105,-16.825,8.9125,9.902288204,-217.3,27.725,15.25,219.5917305,111.47,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.023,-2.9,-3,-0.5,4.2,-5.414,-16.789,8.949,9.970457983,-216.78,26.73,14.54,218.9051687,111.574,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0235,-2.5,-2.8,0.6,3.8,-5.723,-16.753,8.9855,10.04333595,-216.26,25.735,13.83,218.2245328,111.678,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.024,-2.7,-2,0.9,3.5,-6.032,-16.717,9.022,10.12087045,-215.74,24.74,13.12,217.5498784,111.782,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0245,-4.1,-2.6,1.2,5,-6.341,-16.681,9.0585,10.20300738,-215.22,23.745,12.41,216.8812614,111.886,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.025,-3.4,-2,-0.9,4,-6.65,-16.645,9.095,10.2896903,-214.7,22.75,11.7,216.2187376,111.99,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0255,-2.7,-1.6,2.8,4.2,-6.959,-16.609,9.1315,10.38086066,-214.18,21.755,10.99,215.5623634,112.094,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.026,-3.6,-1.4,0.1,3.9,-7.268,-16.573,9.168,10.47645797,-213.66,20.76,10.28,214.9121951,112.198,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0265,-2.9,-2.2,1,3.8,-7.577,-16.537,9.2045,10.57641995,-213.14,19.765,9.57,214.2682891,112.302,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.027,-4.2,-0.6,0.7,4.3,-7.886,-16.501,9.241,10.68068271,-212.62,18.77,8.86,213.6307021,112.406,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0275,-2.3,-1.8,-0.4,2.9,-8.195,-16.465,9.2775,10.78918096,-212.1,17.775,8.15,212.9994909,112.51,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.028,-4.4,-2.8,0.5,5.2,-8.504,-16.429,9.314,10.90184813,-211.58,16.78,7.44,212.3747122,112.614,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0285,-5.1,-1.2,0.8,5.3,-8.813,-16.393,9.3505,11.01861657,-211.06,15.785,6.73,211.7564231,112.718,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.029,-4,-1.2,2.8,5,-9.122,-16.357,9.387,11.1394177,-210.54,14.79,6.02,211.1446805,112.822,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0295,-4.9,0,4.1,6.4,-9.431,-16.321,9.4235,11.26418217,-210.02,13.795,5.31,210.5395415,112.926,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.03,-5.2,0.1,0.9,5.3,-9.74,-16.285,9.46,11.39284002,-209.5,12.8,4.6,209.9410632,113.03,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0305,-4.9,0.4,3.6,6.1,-10.29875,-16.2975,9.67725,11.76132183,-208.98,11.68,3.3,209.332159,113.1865,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.031,-5.6,0.7,2.6,6.2,-10.8575,-16.31,9.8945,12.14000083,-208.46,10.56,2,208.7368803,113.343,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0315,-5.7,1,2.2,6.2,-11.41625,-16.3225,10.11175,12.52835845,-207.94,9.44,0.7,208.1553439,113.4995,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.032,-5.8,0.7,3.8,7,-11.975,-16.335,10.329,12.92589873,-207.42,8.32,-0.6,207.5876653,113.656,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0325,-7.2,2.9,4.9,9.2,-12.53375,-16.3475,10.54625,13.33214844,-206.9,7.2,-1.9,207.0339586,113.8125,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.033,-7.5,2.9,5.9,10,-13.0925,-16.36,10.7635,13.74665699,-206.38,6.08,-3.2,206.494336,113.969,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0335,-7.2,3.9,5.7,10,-13.65125,-16.3725,10.98075,14.16899609,-205.86,4.96,-4.5,205.9689083,114.1255,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.034,-7.5,5.4,6.1,11.1,-14.21,-16.385,11.198,14.59875927,-205.34,3.84,-5.8,205.4577845,114.282,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0345,-7.2,3.7,5.1,9.6,-14.76875,-16.3975,11.41525,15.03556128,-204.82,2.72,-7.1,204.9610714,114.4385,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.035,-8.5,6.8,7.5,13.2,-15.3275,-16.41,11.6325,15.4790374,-204.3,1.6,-8.4,204.4788742,114.595,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0355,-8.6,7.6,5.5,12.7,-15.88625,-16.4225,11.84975,15.92884264,-203.78,0.48,-9.7,204.0112958,114.7515,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.036,-10.1,10.7,5,15.5,-16.445,-16.435,12.067,16.38465096,-203.26,-0.64,-11,203.5584368,114.908,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0365,-11.3,10.5,4.3,16,-17.00375,-16.4475,12.28425,16.84615442,-202.74,-1.76,-12.3,203.1203958,115.0645,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.037,-10.3,13,3.8,17,-17.5625,-16.46,12.5015,17.3130623,-202.22,-2.88,-13.6,202.6972689,115.221,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0375,-12.3,12.9,2.2,18,-18.12125,-16.4725,12.71875,17.78510028,-201.7,-4,-14.9,202.2891495,115.3775,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.038,-11.3,17.1,0.7,20.5,-18.68,-16.485,12.936,18.26200956,-201.18,-5.12,-16.2,201.8961287,115.534,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0385,-14.3,15,-4.5,21.2,-19.23875,-16.4975,13.15325,18.74354607,-200.66,-6.24,-17.5,201.518295,115.6905,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.039,-15.4,22.2,-2.7,27.2,-19.7975,-16.51,13.3705,19.22947962,-200.14,-7.36,-18.8,201.1557337,115.847,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0395,-16.8,20.3,17.2,31.5,-20.35625,-16.5225,13.58775,19.71959313,-199.62,-8.48,-20.1,200.8085277,116.0035,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.04,-15.9,-71,24.3,76.7,-20.915,-16.535,13.805,20.2136819,-199.1,-9.6,-21.4,200.4767568,116.16,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0405,186.9,-48.3,396.5,441,-22.098,-16.13775,14.90025,21.34711843,-198.565,-12.455,-24.44,200.4507417,116.4215,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.041,258.7,16.2,397.1,474.2,-23.281,-15.7405,15.9955,22.52611482,-198.03,-15.31,-27.48,200.5129108,116.683,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0415,-27.9,-17.6,-274.2,276.2,-24.464,-15.34325,17.09075,23.74586912,-197.495,-18.165,-30.52,200.6631821,116.9445,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.042,-84.5,-14.5,-215.5,231.9,-25.647,-14.946,18.186,25.00209734,-196.96,-21.02,-33.56,200.9013579,117.206,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0425,-81.6,-18.6,266.4,279.2,-26.83,-14.54875,19.28125,26.29099207,-196.425,-23.875,-36.6,201.227126,117.4675,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.043,34.4,-6.1,172.9,176.4,-28.013,-14.1515,20.3765,27.60917788,-195.89,-26.73,-39.64,201.640062,117.729,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0435,-42.6,-3.9,-104.5,112.9,-29.196,-13.75425,21.47175,28.95366671,-195.355,-29.585,-42.68,202.1396316,117.9905,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.044,-27.5,31,-136.3,142.5,-30.379,-13.357,22.567,30.32181505,-194.82,-32.44,-45.72,202.7251943,118.252,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0445,39.5,51.7,-5,65.3,-31.562,-12.95975,23.66225,31.71128417,-194.285,-35.295,-48.76,203.3960075,118.5135,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.045,38.9,-7.5,-29.4,49.3,-32.745,-12.5625,24.7575,33.12000393,-193.75,-38.15,-51.8,204.1512307,118.775,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0455,66,-12.7,7.7,67.7,-33.928,-12.16525,25.85275,34.54614021,-193.215,-41.005,-54.84,204.9899311,119.0365,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.046,60.8,3.1,-4.2,61,-35.111,-11.768,26.948,35.988066,-192.68,-43.86,-57.88,205.9110886,119.298,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0465,45.7,4.7,-16.4,48.8,-36.294,-11.37075,28.04325,37.44433591,-192.145,-46.715,-60.92,206.9136019,119.5595,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.047,37.4,29.8,-11.6,49.2,-37.477,-10.9735,29.1385,38.91366379,-191.61,-49.57,-63.96,207.9962947,119.821,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0475,25,15,-7,30,-38.66,-10.57625,30.23375,40.39490318,-191.075,-52.425,-67,209.1579218,120.0825,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.048,20.8,19.9,-16.9,33.4,-39.843,-10.179,31.329,41.8870302,-190.54,-55.28,-70.04,210.3971758,120.344,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0485,11.3,7.4,-34.1,36.7,-41.026,-9.78175,32.42425,43.38912873,-190.005,-58.135,-73.08,211.7126936,120.6055,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.049,9.4,2.3,-41.9,43,-42.209,-9.3845,33.5195,44.90037746,-189.47,-60.99,-76.12,213.1030629,120.867,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0495,10.9,-16.8,-40,44.7,-43.392,-8.98725,34.61475,46.42003863,-188.935,-63.845,-79.16,214.5668284,121.1285,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.05,12.4,-12.8,-30.6,35.4,-44.575,-8.59,35.71,47.94744822,-188.4,-66.7,-82.2,216.1024988,121.39,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0505,6.5,-2.4,-20.3,21.4,-45.7905,-4.66225,35.7505,48.47039735,-187.755,-88.63,-92.91,227.4631509,119.8425,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.051,-0.7,3.3,-20.8,21.1,-47.006,-0.7345,35.791,49.27552452,-187.11,-110.56,-103.62,240.7711987,118.295,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.0515,-6.2,1.9,-20.3,21.3,-48.2215,3.19325,35.8315,50.35150181,-186.465,-132.49,-114.33,255.7227898,116.7475,400_model,3,Leading edge strike,Direct,
B309-0609150616,84.052,-8.1,7.2,-22,24.5,-49.437,7.121,35.872,51.68411349,-185.82,-154.42,-125.04,272.0470739,115.2,400_model,3,Leading edge strike,Direct,
