file,time_s,higacc_x_g,higacc_y_g,higacc_z_g,higacc_mag_g,inacc_x_ms,inacc_y_ms,inacc_z_ms,inacc_mag_ms,rot_x_degs,rot_y_degs,rot_z_degs,rot_mag_degs,pressure_kpa,treatment,concentric_pump_region,passage_type,leading_type,other_type
B61-0703180049,30.399,-8.9,12,7.7,16.8,-80.7945,32.6405,75.367,105.3999742,576.95,-343.99,-957.32,1169.470823,126.89,500 (100%),,No contact,,
B61-0703180049,30.3995,-8,11,9.1,16.4,-80.27975,33.97775,74.031,104.5574548,563.975,-371.245,-947.61,1163.552905,126.805,500 (100%),,No contact,,
B61-0703180049,30.4,-7.8,12.9,7.7,16.9,-79.765,35.315,72.695,103.7424878,551,-398.5,-937.9,1158.472986,126.72,500 (100%),,No contact,,
B61-0703180049,30.4005,-5.7,13.4,8.7,17,-80.571,37.49175,74.0005,105.8333801,533.31,-443.895,-916.43,1149.480871,126.8425,500 (100%),,No contact,,
B61-0703180049,30.401,-8.2,12,10.3,17.8,-81.377,39.6685,75.306,107.9473762,515.62,-489.29,-894.96,1142.900735,126.965,500 (100%),,No contact,,
B61-0703180049,30.4015,-8.4,12,7.9,16.6,-82.183,41.84525,76.6115,110.0832541,497.93,-534.685,-873.49,1138.774391,127.0875,500 (100%),,No contact,,
B61-0703180049,30.402,-8,10.8,9.1,16.2,-82.989,44.022,77.917,112.2398648,480.24,-580.08,-852.02,1137.128552,127.21,500 (100%),,No contact,,
B61-0703180049,30.4025,-7.6,13.4,8.5,17.6,-83.795,46.19875,79.2225,114.4161286,462.55,-625.475,-830.55,1137.973981,127.3325,500 (100%),,No contact,,
B61-0703180049,30.403,-5.8,11.4,7.7,14.9,-84.601,48.3755,80.528,116.6110306,444.86,-670.87,-809.08,1141.30514,127.455,500 (100%),,No contact,,
B61-0703180049,30.4035,-8.4,11.4,9.7,17.2,-85.407,50.55225,81.8335,118.8236167,427.17,-716.265,-787.61,1147.100375,127.5775,500 (100%),,No contact,,
B61-0703180049,30.404,-6.8,12.2,8.3,16.2,-86.213,52.729,83.139,121.0529899,409.48,-761.66,-766.14,1155.322607,127.7,500 (100%),,No contact,,
B61-0703180049,30.4045,-5.5,12.8,8.1,16.1,-87.019,54.90575,84.4445,123.2983067,391.79,-807.055,-744.67,1165.920489,127.8225,500 (100%),,No contact,,
B61-0703180049,30.405,-6.2,12.2,6.6,15.2,-87.825,57.0825,85.75,125.5587738,374.1,-852.45,-723.2,1178.829951,127.945,500 (100%),,No contact,,
B61-0703180049,30.4055,-5.7,13.6,9.8,17.7,-88.631,59.25925,87.0555,127.8336448,356.41,-897.845,-701.73,1193.976015,128.0675,500 (100%),,No contact,,
B61-0703180049,30.406,-6.8,14.1,8.1,17.6,-89.437,61.436,88.361,130.1222171,338.72,-943.24,-680.26,1211.274785,128.19,500 (100%),,No contact,,
B61-0703180049,30.4065,-6.2,14.5,8.9,18.1,-90.243,63.61275,89.6665,132.4238294,321.03,-988.635,-658.79,1230.635481,128.3125,500 (100%),,No contact,,
B61-0703180049,30.407,-6.2,12.2,9.3,16.5,-91.049,65.7895,90.972,134.7378588,303.34,-1034.03,-637.32,1251.962451,128.435,500 (100%),,No contact,,
B61-0703180049,30.4075,-5.9,13.7,9.5,17.7,-91.855,67.96625,92.2775,137.0637184,285.65,-1079.425,-615.85,1275.15704,128.5575,500 (100%),,No contact,,
B61-0703180049,30.408,-6.2,13.1,7.1,16.1,-92.661,70.143,93.583,139.400855,267.96,-1124.82,-594.38,1300.119294,128.68,500 (100%),,No contact,,
B61-0703180049,30.4085,-5.5,14.3,8.3,17.4,-93.467,72.31975,94.8885,141.7487469,250.27,-1170.215,-572.91,1326.749444,128.8025,500 (100%),,No contact,,
B61-0703180049,30.409,-6.4,15.7,7.5,18.5,-94.273,74.4965,96.194,144.1069019,232.58,-1215.61,-551.44,1354.949151,128.925,500 (100%),,No contact,,
B61-0703180049,30.4095,-5.9,14.5,6.7,17,-95.079,76.67325,97.4995,146.4748553,214.89,-1261.005,-529.97,1384.62252,129.0475,500 (100%),,No contact,,
B61-0704133030,34.11,0,0,0,0,4.88,-0.205,8.37,-0.119111238,25.3,-206.8,152.4,258.1319236,89.78,500 (100%),,No contact,,
B61-0704133030,34.1105,0,0,0,0,4.91425,-0.31825,8.16525,-0.274673908,25.13,-206.475,153.285,258.3790505,89.7755,500 (100%),,No contact,,
B61-0704133030,34.111,0,0,0,0,4.9485,-0.4315,7.9605,-0.426855285,24.96,-206.15,154.17,258.6294898,89.771,500 (100%),,No contact,,
B61-0704133030,34.1115,0,0,0,0,4.98275,-0.54475,7.75575,-0.5754882,24.79,-205.825,155.055,258.8832319,89.7665,500 (100%),,No contact,,
B61-0704133030,34.112,0,0,0,0,5.017,-0.658,7.551,-0.720398579,24.62,-205.5,155.94,259.140267,89.762,500 (100%),,No contact,,
B61-0704133030,34.1125,0,0,0,0,5.05125,-0.77125,7.34625,-0.861405575,24.45,-205.175,156.825,259.4005855,89.7575,500 (100%),,No contact,,
B61-0704133030,34.113,0,0,0,0,5.0855,-0.8845,7.1415,-0.998321797,24.28,-204.85,157.71,259.6641774,89.753,500 (100%),,No contact,,
B61-0704133030,34.1135,0,0,0,0,5.11975,-0.99775,6.93675,-1.130953642,24.11,-204.525,158.595,259.9310327,89.7485,500 (100%),,No contact,,
B61-0704133030,34.114,0,0,0,0,5.154,-1.111,6.732,-1.259101743,23.94,-204.2,159.48,260.2011414,89.744,500 (100%),,No contact,,
B61-0704133030,34.1145,0,0,0,0,5.18825,-1.22425,6.52725,-1.382561558,23.77,-203.875,160.365,260.4744935,89.7395,500 (100%),,No contact,,
B61-0704133030,34.115,0,0,0,0,5.2225,-1.3375,6.3225,-1.501124098,23.6,-203.55,161.25,260.7510786,89.735,500 (100%),,No contact,,
B61-0704133030,34.1155,0,0,0,0,5.25675,-1.45075,6.11775,-1.614576815,23.43,-203.225,162.135,261.0308866,89.7305,500 (100%),,No contact,,
B61-0704133030,34.116,0,0,0,0,5.291,-1.564,5.913,-1.722704655,23.26,-202.9,163.02,261.313907,89.726,500 (100%),,No contact,,
B61-0704133030,34.1165,0,0,0,0,5.32525,-1.67725,5.70825,-1.82529129,23.09,-202.575,163.905,261.6001295,89.7215,500 (100%),,No contact,,
B61-0704133030,34.117,0,0,0,0,5.3595,-1.7905,5.5035,-1.922120516,22.92,-202.25,164.79,261.8895435,89.717,500 (100%),,No contact,,
B61-0704133030,34.1175,0,0,0,0,5.39375,-1.90375,5.29875,-2.012977832,22.75,-201.925,165.675,262.1821385,89.7125,500 (100%),,No contact,,
B61-0704133030,34.118,0,0,0,0,5.428,-2.017,5.094,-2.097652173,22.58,-201.6,166.56,262.4779038,89.708,500 (100%),,No contact,,
B61-0704133030,34.1185,0,0,0,0,5.46225,-2.13025,4.88925,-2.175937799,22.41,-201.275,167.445,262.7768288,89.7035,500 (100%),,No contact,,
B61-0704133030,34.119,0,0,0,0,5.4965,-2.2435,4.6845,-2.247636299,22.24,-200.95,168.33,263.0789026,89.699,500 (100%),,No contact,,
B61-0704133030,34.1195,0,0,0,0,5.53075,-2.35675,4.47975,-2.312558691,22.07,-200.625,169.215,263.3841145,89.6945,500 (100%),,No contact,,
B61-0704133030,34.12,0,0,0,0,5.565,-2.47,4.275,-2.370527572,21.9,-200.3,170.1,263.6924534,89.69,500 (100%),,No contact,,
B61-0704133030,34.1205,0,0,0,0,5.61275,-2.28275,3.9805,-2.560290325,22.035,-199.76,170.93,263.8307483,89.692,500 (100%),,No contact,,
B61-0704133030,34.121,0,0,0,0,5.6605,-2.0955,3.686,-2.737590474,22.17,-199.22,171.76,263.9727541,89.694,500 (100%),,No contact,,
B61-0704133030,34.1215,0,0,0,0,5.70825,-1.90825,3.3915,-2.901468436,22.305,-198.68,172.59,264.1184649,89.696,500 (100%),,No contact,,
B61-0704133030,34.122,0,0,0,0,5.756,-1.721,3.097,-3.050947848,22.44,-198.14,173.42,264.2678747,89.698,500 (100%),,No contact,,
B61-0704133030,34.1225,0,0,0,0,5.80375,-1.53375,2.8025,-3.18505401,22.575,-197.6,174.25,264.4209771,89.7,500 (100%),,No contact,,
B61-0704133030,34.123,0,0,0,0,5.8515,-1.3465,2.508,-3.302836371,22.71,-197.06,175.08,264.5777657,89.702,500 (100%),,No contact,,
B61-0704133030,34.1235,0,0,0,0,5.89925,-1.15925,2.2135,-3.403394551,22.845,-196.52,175.91,264.738234,89.704,500 (100%),,No contact,,
B61-0704133030,34.124,0,0,0,0,5.947,-0.972,1.919,-3.485906863,22.98,-195.98,176.74,264.9023752,89.706,500 (100%),,No contact,,
B61-0704133030,34.1245,0,0,0,0,5.99475,-0.78475,1.6245,-3.549659724,23.115,-195.44,177.57,265.0701826,89.708,500 (100%),,No contact,,
B61-0704133030,34.125,0,0,0,0,6.0425,-0.5975,1.33,-3.594075893,23.25,-194.9,178.4,265.2416493,89.71,500 (100%),,No contact,,
B61-0704133030,34.1255,0,0,0,0,6.09025,-0.41025,1.0355,-3.618739193,23.385,-194.36,179.23,265.416768,89.712,500 (100%),,No contact,,
B61-0704133030,34.126,0,0,0,0,6.138,-0.223,0.741,-3.623413381,23.52,-193.82,180.06,265.5955316,89.714,500 (100%),,No contact,,
B61-0704133030,34.1265,0,0,0,0,6.18575,-0.03575,0.4465,-3.608053259,23.655,-193.28,180.89,265.7779327,89.716,500 (100%),,No contact,,
B61-0704133030,34.127,0,0,0,0,6.2335,0.1515,0.152,-3.572806841,23.79,-192.74,181.72,265.9639639,89.718,500 (100%),,No contact,,
B61-0704133030,34.1275,0,0,0,0,6.28125,0.33875,-0.1425,-3.518008314,23.925,-192.2,182.55,266.1536175,89.72,500 (100%),,No contact,,
B61-0704133030,34.128,0,0,0,0,6.329,0.526,-0.437,-3.444162585,24.06,-191.66,183.38,266.3468858,89.722,500 (100%),,No contact,,
B61-0704133030,34.1285,0,0,0,0,6.37675,0.71325,-0.7315,-3.351923013,24.195,-191.12,184.21,266.543761,89.724,500 (100%),,No contact,,
B61-0704133030,34.129,0,0,0,0,6.4245,0.9005,-1.026,-3.242064518,24.33,-190.58,185.04,266.744235,89.726,500 (100%),,No contact,,
B61-0704133030,34.1295,0,0,0,0,6.47225,1.08775,-1.3205,-3.115454431,24.465,-190.04,185.87,266.9482997,89.728,500 (100%),,No contact,,
B61-0704133030,34.13,0,0,0,0,6.52,1.275,-1.615,-2.973023329,24.6,-189.5,186.7,267.155947,89.73,500 (100%),,No contact,,
B61-0704133030,34.1305,0,0,0,0,6.67925,1.7755,-1.55375,-2.72629194,24.015,-188.665,187.785,267.2721622,89.6955,500 (100%),,No contact,,
B61-0704133030,34.131,0,0,0,0,6.8385,2.276,-1.4925,-2.449781627,23.43,-187.83,188.87,267.3966168,89.661,500 (100%),,No contact,,
B61-0704133030,34.1315,0,0,0,0,6.99775,2.7765,-1.43125,-2.146715203,22.845,-186.995,189.955,267.5292995,89.6265,500 (100%),,No contact,,
B61-0704133030,34.132,0,0,0,0,7.157,3.277,-1.37,-1.820114018,22.26,-186.16,191.04,267.6701978,89.592,500 (100%),,No contact,,
B61-0704133030,34.1325,0,0,0,0,7.31625,3.7775,-1.30875,-1.472743444,21.675,-185.325,192.125,267.8192989,89.5575,500 (100%),,No contact,,
B61-0704133030,34.133,0,0,0,0,7.4755,4.278,-1.2475,-1.107090113,21.09,-184.49,193.21,267.9765891,89.523,500 (100%),,No contact,,
B61-0704133030,34.1335,0,0,0,0,7.63475,4.7785,-1.18625,-0.725361379,20.505,-183.655,194.295,268.1420539,89.4885,500 (100%),,No contact,,
B61-0704133030,34.134,0,0,0,0,7.794,5.279,-1.125,-0.329498853,19.92,-182.82,195.38,268.3156783,89.454,500 (100%),,No contact,,
B61-0704133030,34.1345,0,0,0,0,7.95325,5.7795,-1.06375,0.078800224,19.335,-181.985,196.465,268.4974463,89.4195,500 (100%),,No contact,,
B61-0704133030,34.135,-0.2,1,2.1,2.3,8.1125,6.28,-1.0025,0.498058134,18.75,-181.15,197.55,268.6873415,89.385,500 (100%),,No contact,,
B61-0704133030,34.1355,1.4,2,2.4,3.4,8.27175,6.7805,-0.94125,0.926991193,18.165,-180.315,198.635,268.8853467,89.3505,500 (100%),,No contact,,
B61-0704133030,34.136,1.2,-0.3,2.1,2.4,8.431,7.281,-0.88,1.364485313,17.58,-179.48,199.72,269.0914439,89.316,500 (100%),,No contact,,
B61-0704133030,34.1365,2.3,1.8,1.1,3.1,8.59025,7.7815,-0.81875,1.809573524,16.995,-178.645,200.805,269.3056146,89.2815,500 (100%),,No contact,,
B61-0704133030,34.137,1.4,0.8,2.1,2.6,8.7495,8.282,-0.7575,2.261415845,16.41,-177.81,201.89,269.5278396,89.247,500 (100%),,No contact,,
B61-0704133030,34.1375,0.2,-0.1,1.6,1.6,8.90875,8.7825,-0.69625,2.719281579,15.825,-176.975,202.975,269.7580988,89.2125,500 (100%),,No contact,,
B61-0704133030,34.138,0.2,0.3,1.1,1.2,9.068,9.283,-0.635,3.182533933,15.24,-176.14,204.06,269.9963718,89.178,500 (100%),,No contact,,
B61-0704133030,34.1385,-0.2,2.2,2.4,3.3,9.22725,9.7835,-0.57375,3.650616772,14.655,-175.305,205.145,270.2426374,89.1435,500 (100%),,No contact,,
B61-0704133030,34.139,1.2,3.4,2.1,4.2,9.3865,10.284,-0.5125,4.123043261,14.07,-174.47,206.23,270.4968737,89.109,500 (100%),,No contact,,
B61-0704133030,34.1395,2.3,2,1.1,3.2,9.54575,10.7845,-0.45125,4.599386173,13.485,-173.635,207.315,270.7590583,89.0745,500 (100%),,No contact,,
B61-0704133030,34.14,0.4,-1.1,1.7,2.1,9.705,11.285,-0.39,5.079269626,12.9,-172.8,208.4,271.0291682,89.04,500 (100%),,No contact,,
B61-0704133030,34.1405,1.4,0.1,2,2.4,9.85725,11.428,0.204,5.283249404,10.915,-172.195,210.055,271.8333281,89.042,500 (100%),,No contact,,
B61-0704133030,34.141,0.8,1,0.9,1.6,10.0095,11.571,0.798,5.510409108,8.93,-171.59,211.71,272.6609563,89.044,500 (100%),,No contact,,
B61-0704133030,34.1415,0.4,3,1.3,3.3,10.16175,11.714,1.392,5.7597342,6.945,-170.985,213.365,273.5118397,89.046,500 (100%),,No contact,,
B61-0704133030,34.142,0.2,1.2,2.5,2.8,10.314,11.857,1.986,6.030178061,4.96,-170.38,215.02,274.385762,89.048,500 (100%),,No contact,,
B61-0704133030,34.1425,2,0.7,1.8,2.8,10.46625,12,2.58,6.320678506,2.975,-169.775,216.675,275.2825038,89.05,500 (100%),,No contact,,
B61-0704133030,34.143,0.6,0.6,2.3,2.5,10.6185,12.143,3.174,6.630172361,0.99,-169.17,218.33,276.2018427,89.052,500 (100%),,No contact,,
B61-0704133030,34.1435,1.4,0.9,1.8,2.5,10.77075,12.286,3.768,6.957607926,-0.995,-168.565,219.985,277.1435539,89.054,500 (100%),,No contact,,
B61-0704133030,34.144,1,0.1,1.5,1.8,10.923,12.429,4.362,7.301955294,-2.98,-167.96,221.64,278.1074102,89.056,500 (100%),,No contact,,
B61-0704133030,34.1445,1.4,0.9,3.2,3.6,11.07525,12.572,4.956,7.662214587,-4.965,-167.355,223.295,279.0931821,89.058,500 (100%),,No contact,,
B61-0704133030,34.145,1.2,0.8,1.7,2.2,11.2275,12.715,5.55,8.037422258,-6.95,-166.75,224.95,280.1006382,89.06,500 (100%),,No contact,,
B61-0704133030,34.1455,-0.2,-0.9,2.8,2.9,11.37975,12.858,6.144,8.426655671,-8.935,-166.145,226.605,281.1295454,89.062,500 (100%),,No contact,,
B61-0704133030,34.146,0.8,-0.7,1.5,1.8,11.532,13.001,6.738,8.829036161,-10.92,-165.54,228.26,282.179669,89.064,500 (100%),,No contact,,
B61-0704133030,34.1465,1.4,-0.7,1.4,2.1,11.68425,13.144,7.332,9.243730817,-12.905,-164.935,229.915,283.2507731,89.066,500 (100%),,No contact,,
B61-0704133030,34.147,1.6,0.1,2.6,3.1,11.8365,13.287,7.926,9.669953215,-14.89,-164.33,231.57,284.3426206,89.068,500 (100%),,No contact,,
B61-0704133030,34.1475,1,-1.7,3.2,3.8,11.98875,13.43,8.52,10.10696329,-16.875,-163.725,233.225,285.4549735,89.07,500 (100%),,No contact,,
B61-0704133030,34.148,1,-0.1,1.3,1.6,12.141,13.573,9.114,10.55406654,-18.86,-163.12,234.88,286.5875929,89.072,500 (100%),,No contact,,
B61-0704133030,34.1485,1.2,-0.1,0.9,1.5,12.29325,13.716,9.708,11.01061276,-20.845,-162.515,236.535,287.7402396,89.074,500 (100%),,No contact,,
B61-0704133030,34.149,-0.5,-1.5,1.9,2.5,12.4455,13.859,10.302,11.47599434,-22.83,-161.91,238.19,288.9126738,89.076,500 (100%),,No contact,,
B61-0704133030,34.1495,1.4,-1.1,2.2,2.8,12.59775,14.002,10.896,11.94964441,-24.815,-161.305,239.845,290.1046557,89.078,500 (100%),,No contact,,
B61-0704133030,34.15,1.2,-0.5,0.7,1.5,12.75,14.145,11.49,12.43103471,-26.8,-160.7,241.5,291.3159453,89.08,500 (100%),,No contact,,
B61-0704133030,34.1505,0.6,-0.1,1.8,1.9,12.74625,13.6215,11.89325,12.31377786,-28.895,-160.725,242.935,292.7197651,89.0725,500 (100%),,No contact,,
B61-0704133030,34.151,2,0.6,2.3,3.1,12.7425,13.098,12.2965,12.21573092,-30.99,-160.75,244.37,294.1388099,89.065,500 (100%),,No contact,,
B61-0704133030,34.1515,2.2,-0.3,3.2,3.9,12.73875,12.5745,12.69975,12.13715134,-33.085,-160.775,245.805,295.5728605,89.0575,500 (100%),,No contact,,
B61-0704133030,34.152,0,-1.5,1.7,2.3,12.735,12.051,13.103,12.07824879,-35.18,-160.8,247.24,297.0216995,89.05,500 (100%),,No contact,,
B61-0704133030,34.1525,1,-0.3,2.2,2.4,12.73125,11.5275,13.50625,12.03918241,-37.275,-160.825,248.675,298.4851116,89.0425,500 (100%),,No contact,,
B61-0704133030,34.153,1.2,-1.9,1.5,2.7,12.7275,11.004,13.9095,12.02005869,-39.37,-160.85,250.11,299.9628835,89.035,500 (100%),,No contact,,
B61-0704133030,34.1535,0.8,0.1,2.6,2.7,12.72375,10.4805,14.31275,12.02093005,-41.465,-160.875,251.545,301.454804,89.0275,500 (100%),,No contact,,
B61-0704133030,34.154,0.4,-1.5,0.5,1.6,12.72,9.957,14.716,12.04179409,-43.56,-160.9,252.98,302.9606641,89.02,500 (100%),,No contact,,
B61-0704133030,34.1545,0,-1.7,2.4,2.9,12.71625,9.4335,15.11925,12.08259365,-45.655,-160.925,254.415,304.480257,89.0125,500 (100%),,No contact,,
B61-0704133030,34.155,1.2,-0.9,2.5,2.9,12.7125,8.91,15.5225,12.14321759,-47.75,-160.95,255.85,306.013378,89.005,500 (100%),,No contact,,
B61-0704133030,34.1555,0.4,-1.7,1.4,2.2,12.70875,8.3865,15.92575,12.22350226,-49.845,-160.975,257.285,307.5598249,88.9975,500 (100%),,No contact,,
B61-0704133030,34.156,0.4,-1.3,3.6,3.8,12.705,7.863,16.329,12.32323372,-51.94,-161,258.72,309.1193976,88.99,500 (100%),,No contact,,
B61-0704133030,34.1565,1,-1.1,3.2,3.5,12.70125,7.3395,16.73225,12.4421505,-54.035,-161.025,260.155,310.6918986,88.9825,500 (100%),,No contact,,
B61-0704133030,34.157,1.4,-2.7,0.5,3.1,12.6975,6.816,17.1355,12.57994691,-56.13,-161.05,261.59,312.2771325,88.975,500 (100%),,No contact,,
B61-0704133030,34.1575,0.2,-2.3,1.1,2.6,12.69375,6.2925,17.53875,12.73627679,-58.225,-161.075,263.025,313.8749064,88.9675,500 (100%),,No contact,,
B61-0704133030,34.158,-0.2,-1.5,1.5,2.1,12.69,5.769,17.942,12.91075758,-60.32,-161.1,264.46,315.4850298,88.96,500 (100%),,No contact,,
B61-0704133030,34.1585,2,-1.9,1.4,3.1,12.68625,5.2455,18.34525,13.10297464,-62.415,-161.125,265.895,317.1073144,88.9525,500 (100%),,No contact,,
B61-0704133030,34.159,1.6,-2.5,1.9,3.5,12.6825,4.722,18.7485,13.31248565,-64.51,-161.15,267.33,318.7415748,88.945,500 (100%),,No contact,,
B61-0704133030,34.1595,1.4,-2.3,2.2,3.5,12.67875,4.1985,19.15175,13.53882506,-66.605,-161.175,268.765,320.3876275,88.9375,500 (100%),,No contact,,
B61-0704133030,34.16,-0.2,-3.1,2.3,3.9,12.675,3.675,19.555,13.78150854,-68.7,-161.2,270.2,322.0452918,88.93,500 (100%),,No contact,,
B61-0704133030,34.1605,2,-2.3,2.4,3.9,12.54375,2.96525,19.43875,13.51387989,-69.075,-161.06,270.795,322.554819,89.0105,500 (100%),,No contact,,
B61-0704133030,34.161,0.6,-1.9,0.5,2.1,12.4125,2.2555,19.3225,13.26631779,-69.45,-160.92,271.39,323.0651343,89.091,500 (100%),,No contact,,
B61-0704133030,34.1615,0.6,-2.7,0.3,2.8,12.28125,1.54575,19.20625,13.03947447,-69.825,-160.78,271.985,323.5762341,89.1715,500 (100%),,No contact,,
B61-0704133030,34.162,-0.2,-1.5,1.5,2.1,12.15,0.836,19.09,12.83397262,-70.2,-160.64,272.58,324.0881146,89.252,500 (100%),,No contact,,
B61-0704133030,34.1625,-0.8,-2.5,1.6,3.1,12.01875,0.12625,18.97375,12.65039803,-70.575,-160.5,273.175,324.6007721,89.3325,500 (100%),,No contact,,
B61-0704133030,34.163,0.8,-1.7,0.5,1.9,11.8875,-0.5835,18.8575,12.48929225,-70.95,-160.36,273.77,325.114203,89.413,500 (100%),,No contact,,
B61-0704133030,34.1635,0.2,-2.7,1.3,3,11.75625,-1.29325,18.74125,12.3511453,-71.325,-160.22,274.365,325.6284036,89.4935,500 (100%),,No contact,,
B61-0704133030,34.164,-0.7,-1.7,-0.3,1.9,11.625,-2.003,18.625,12.2363888,-71.7,-160.08,274.96,326.1433703,89.574,500 (100%),,No contact,,
B61-0704133030,34.1645,0.4,-4,2,4.5,11.49375,-2.71275,18.50875,12.1453895,-72.075,-159.94,275.555,326.6590994,89.6545,500 (100%),,No contact,,
B61-0704133030,34.165,1,-3.1,-0.5,3.3,11.3625,-3.4225,18.3925,12.07844373,-72.45,-159.8,276.15,327.1755874,89.735,500 (100%),,No contact,,
B61-0704133030,34.1655,0.4,-2.3,0.1,2.3,11.23125,-4.13225,18.27625,12.0357726,-72.825,-159.66,276.745,327.6928306,89.8155,500 (100%),,No contact,,
B61-0704133030,34.166,0,-3.1,-1.3,3.4,11.1,-4.842,18.16,12.0175185,-73.2,-159.52,277.34,328.2108255,89.896,500 (100%),,No contact,,
B61-0704133030,34.1665,0,-3.4,-0.7,3.5,10.96875,-5.55175,18.04375,12.02374266,-73.575,-159.38,277.935,328.7295686,89.9765,500 (100%),,No contact,,
B61-0704133030,34.167,0.8,-4.6,-1.1,4.8,10.8375,-6.2615,17.9275,12.05442418,-73.95,-159.24,278.53,329.2490562,90.057,500 (100%),,No contact,,
B61-0704133030,34.1675,0,-2.9,-0.7,3,10.70625,-6.97125,17.81125,12.10946035,-74.325,-159.1,279.125,329.7692849,90.1375,500 (100%),,No contact,,
B61-0704133030,34.168,-0.5,-3.3,-1.3,3.6,10.575,-7.681,17.695,12.18866839,-74.7,-158.96,279.72,330.2902511,90.218,500 (100%),,No contact,,
B61-0704133030,34.1685,-0.2,-3.1,-1.5,3.4,10.44375,-8.39075,17.57875,12.29178842,-75.075,-158.82,280.315,330.8119515,90.2985,500 (100%),,No contact,,
B61-0704133030,34.169,0.4,-2.7,-1.5,3.1,10.3125,-9.1005,17.4625,12.41848764,-75.45,-158.68,280.91,331.3343825,90.379,500 (100%),,No contact,,
B61-0704133030,34.1695,-0.2,-2.3,-0.7,2.4,10.18125,-9.81025,17.34625,12.56836557,-75.825,-158.54,281.505,331.8575406,90.4595,500 (100%),,No contact,,
B61-0704133030,34.17,0.4,-4.8,-1.5,5,10.05,-10.52,17.23,12.74096007,-76.2,-158.4,282.1,332.3814225,90.54,500 (100%),,No contact,,
B61-0704133030,34.1705,-0.2,-3.4,-1.5,3.7,9.731,-11.2375,16.571,12.45144219,-74.295,-157.965,281.845,331.5257038,90.6105,500 (100%),,No contact,,
B61-0704133030,34.171,-0.2,-1.5,-1.8,2.4,9.412,-11.955,15.912,12.20589228,-72.39,-157.53,281.59,330.6795142,90.681,500 (100%),,No contact,,
B61-0704133030,34.1715,-1,-1.9,-2.7,3.4,9.093,-12.6725,15.253,12.00579506,-70.485,-157.095,281.335,329.842927,90.7515,500 (100%),,No contact,,
B61-0704133030,34.172,0,-3.7,-2,4.2,8.774,-13.39,14.594,11.85241012,-68.58,-156.66,281.08,329.0160154,90.822,500 (100%),,No contact,,
B61-0704133030,34.1725,-2.5,-2.7,-2.8,4.6,8.455,-14.1075,13.935,11.74673459,-66.675,-156.225,280.825,328.1988526,90.8925,500 (100%),,No contact,,
B61-0704133030,34.173,-1.1,-2.5,-3.6,4.5,8.136,-14.825,13.276,11.68947202,-64.77,-155.79,280.57,327.3915116,90.963,500 (100%),,No contact,,
B61-0704133030,34.1735,0.8,-2.9,-2.5,3.9,7.817,-15.5425,12.617,11.68100938,-62.865,-155.355,280.315,326.5940653,91.0335,500 (100%),,No contact,,
B61-0704133030,34.174,0.8,-2.3,-5.9,6.4,7.498,-16.26,11.958,11.72140423,-60.96,-154.92,280.06,325.8065862,91.104,500 (100%),,No contact,,
B61-0704133030,34.1745,0.8,-1.7,-3.6,4.1,7.179,-16.9775,11.299,11.8103827,-59.055,-154.485,279.805,325.0291468,91.1745,500 (100%),,No contact,,
B61-0704133030,34.175,0.2,-2.1,-5.9,6.3,6.86,-17.695,10.64,11.94734876,-57.15,-154.05,279.55,324.2618194,91.245,500 (100%),,No contact,,
B61-0704133030,34.1755,1.4,-0.1,-2.8,3.1,6.541,-18.4125,9.981,12.13140374,-55.245,-153.615,279.295,323.5046758,91.3155,500 (100%),,No contact,,
B61-0704133030,34.176,0.8,-1.1,-5.2,5.4,6.222,-19.13,9.322,12.36137497,-53.34,-153.18,279.04,322.7577878,91.386,500 (100%),,No contact,,
B61-0704133030,34.1765,1.4,-1.9,-5,5.5,5.903,-19.8475,8.663,12.63585116,-51.435,-152.745,278.785,322.0212267,91.4565,500 (100%),,No contact,,
B61-0704133030,34.177,-1.3,-0.7,-5.8,6,5.584,-20.565,8.004,12.95322247,-49.53,-152.31,278.53,321.2950636,91.527,500 (100%),,No contact,,
B61-0704133030,34.1775,1.4,0.3,-5.4,5.6,5.265,-21.2825,7.345,13.31172261,-47.625,-151.875,278.275,320.5793691,91.5975,500 (100%),,No contact,,
B61-0704133030,34.178,1.8,0.8,-5.2,5.6,4.946,-22,6.686,13.70947091,-45.72,-151.44,278.02,319.8742134,91.668,500 (100%),,No contact,,
B61-0704133030,34.1785,2.2,0.7,-8.7,9,4.627,-22.7175,6.027,14.1445124,-43.815,-151.005,277.765,319.1796664,91.7385,500 (100%),,No contact,,
B61-0704133030,34.179,3.6,0.8,-8.3,9.1,4.308,-23.435,5.368,14.61485441,-41.91,-150.57,277.51,318.4957976,91.809,500 (100%),,No contact,,
B61-0704133030,34.1795,2.3,0.9,-6.8,7.2,3.989,-24.1525,4.709,15.11849892,-40.005,-150.135,277.255,317.8226758,91.8795,500 (100%),,No contact,,
B61-0704133030,34.18,2.4,3.2,-6.7,7.8,3.67,-24.87,4.05,15.65346991,-38.1,-149.7,277,317.1603695,91.95,500 (100%),,No contact,,
B61-0704133030,34.1805,3.1,1.4,-6.4,7.2,3.627,-24.5335,1.975,15.06867312,-34.02,-148.5,274.77,314.1785532,91.9285,500 (100%),,No contact,,
B61-0704133030,34.181,2.8,3,-7.7,8.7,3.584,-24.197,-0.1,14.651191,-29.94,-147.3,272.54,311.2422613,91.907,500 (100%),,No contact,,
